kode,nama_bahan,kategori,energi_kkal,protein_g,lemak_g,karbohidrat_g,serat_g,kalsium_mg,fosfor_mg,besi_mg,natrium_mg,vitc_mg,kelas_rekomendasi,label_kelas
FR019,"Kambing, Daging,  Segar","Daging, Unggas",149,16.6,9.2,0.0,0.0,11.0,124.0,1.0,96.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FR020,"Kelinci, Daging, Segar","Daging, Unggas",142,16.9,7.8,0.0,0.0,7.0,350.0,1.0,49.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FR021,"Kerbau, Daging, Segar","Daging, Unggas",79,18.7,0.5,0.0,0.0,14.0,221.0,3.3,91.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FR022,"Kuda, Daging, Segar","Daging, Unggas",113,18.1,4.1,0.9,0.0,10.0,150.0,2.7,46.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FR023,"Sapi, Babat, Segar","Daging, Unggas",108,17.6,4.2,0.0,0.0,12.0,144.0,1.0,147.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FR024,"Sapi, Daging, Gemuk,  Segar","Daging, Unggas",273,17.5,22.0,0.0,0.0,10.0,150.0,2.6,93.0,0.0,2,Lemak_Tinggi
FR025,"Sapi, Daging, Kurus,  Segar","Daging, Unggas",174,19.6,10.0,0.0,0.0,11.0,181.0,2.9,83.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FR026,"Sapi, Daging, Lemak  Sedang, Segar","Daging, Unggas",201,18.8,14.0,0.0,0.0,11.0,170.0,2.8,105.0,0.0,3,Rendah_Kalori
FR027,"Sapi, Daleman, Segar","Daging, Unggas",183,12.0,14.4,1.4,0.0,43.0,319.0,1.8,277.0,0.0,3,Rendah_Kalori
FR028,"Sapi, Dideh/Darah","Daging, Unggas",98,21.9,1.1,0.0,0.0,7.0,24.0,1.3,150.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FR029,"Sapi, Ginjal, Segar","Daging, Unggas",137,15.0,8.1,0.9,0.0,9.0,221.0,7.9,200.0,13.0,0,Tinggi_Protein_Rendah_Lemak
FR030,"Sapi, Keleponan, Segar","Daging, Unggas",84,10.5,4.6,0.2,0.0,20.0,13.0,2.1,73.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FR031,"Sapi, Liver, Segar","Daging, Unggas",132,19.7,3.2,6.0,0.0,7.0,358.0,6.6,110.0,31.0,0,Tinggi_Protein_Rendah_Lemak
FR032,"Sapi, Otak, Segar","Daging, Unggas",123,10.4,8.6,0.8,0.0,16.0,330.0,3.6,112.0,18.0,0,Tinggi_Protein_Rendah_Lemak
FR033,"Sapi, Usus, Segar","Daging, Unggas",126,14.0,7.2,1.5,0.0,14.0,115.0,4.0,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FR034,Ulat Sagu Segar,"Daging, Unggas",241,5.8,21.6,5.8,2.8,20.0,70.0,0.5,210.0,0.0,2,Lemak_Tinggi
FP001,"Ayam, Ampela, Goreng","Daging, Unggas",270,32.3,11.2,9.9,0.0,129.0,314.0,4.9,980.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP002,"Ayam, Usus, Goreng","Daging, Unggas",473,45.2,26.3,13.9,0.0,1407.0,458.0,8.4,0.0,0.0,2,Lemak_Tinggi
FP003,"Bebek, Daging, Goreng","Daging, Unggas",300,24.0,20.7,4.5,0.0,170.0,170.0,4.1,34.0,0.0,2,Lemak_Tinggi
FP004,"Buaya, Daging,  Dendeng, Mentah","Daging, Unggas",365,49.6,4.8,30.8,0.0,60.0,130.0,4.3,500.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP005,Ham,"Daging, Unggas",384,16.9,35.0,0.3,0.0,10.0,136.0,2.5,112.0,0.0,2,Lemak_Tinggi
FP006,"Itik Alabio, Daging,  Dendeng, Mentah","Daging, Unggas",496,30.3,33.5,18.4,0.0,135.0,370.0,12.5,1081.0,0.0,2,Lemak_Tinggi
FP007,Kerupuk Urat,"Daging, Unggas",588,53.7,40.9,1.2,0.0,36.0,15.0,1.3,1024.0,0.0,2,Lemak_Tinggi
FP008,"Menjangan, Daging,  Dendeng, Mentah","Daging, Unggas",322,55.8,2.0,22.7,0.0,55.0,310.0,2.1,765.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP009,"Punai, Daging, Goreng","Daging, Unggas",224,26.2,11.3,4.4,0.0,362.0,362.0,3.1,2.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP010,"Rusa, Daging,  Dendeng, Mentah","Daging, Unggas",536,40.5,41.5,0.0,0.0,90.0,420.0,13.4,130.0,0.0,2,Lemak_Tinggi
FP011,"Sapi, Abon","Daging, Unggas",212,18.0,10.6,59.3,7.5,150.0,209.0,12.3,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP012,"Sapi, Abon, Asli","Daging, Unggas",358,14.6,16.1,38.6,2.5,165.0,136.0,14.6,0.0,0.0,1,Karbo_Kompleks
FP013,"Sapi, Daging, Asap","Daging, Unggas",182,32.0,6.0,0.0,0.0,15.0,300.0,5.0,1620.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP014,"Sapi, Daging, Dendeng,  Mentah","Daging, Unggas",301,55.0,9.0,0.0,0.0,30.0,370.0,5.1,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP015,"Sapi, Daging, Kornet","Daging, Unggas",289,16.0,25.0,0.0,0.0,10.0,170.0,4.0,794.0,0.0,2,Lemak_Tinggi
FP016,"Sapi, Daging, Sosis  (Worst)","Daging, Unggas",448,14.5,42.3,2.3,0.0,28.0,61.0,1.1,765.0,0.0,2,Lemak_Tinggi
FP017,"Sapi, Hati, Sosis  (Liverworst)","Daging, Unggas",274,16.0,22.0,3.0,2.3,20.0,150.0,4.0,654.0,0.0,2,Lemak_Tinggi
FP018,"Sapi, Paru, Dendeng,  Mentah","Daging, Unggas",360,57.3,6.0,19.2,0.0,126.0,903.0,21.1,1483.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP019,"Sapi, Paru, Goreng","Daging, Unggas",268,23.9,12.7,14.5,0.0,102.0,315.0,8.8,923.0,0.0,3,Rendah_Kalori
FP020,"Ulat Sagu, Panggang","Daging, Unggas",380,11.9,30.3,14.9,4.8,30.0,120.0,1.5,260.0,0.0,2,Lemak_Tinggi
FP021,"Ayam Goreng Church  Texas, Dada","Daging, Unggas",338,35.2,20.6,0.4,0.0,79.0,221.0,5.6,800.0,0.0,2,Lemak_Tinggi
FP022,"Ayam Goreng  Church,Texas Paha","Daging, Unggas",287,31.0,15.7,1.7,0.0,99.0,176.0,4.1,723.0,0.0,3,Rendah_Kalori
FP023,"Ayam Goreng Church  Texas, Sayap","Daging, Unggas",295,34.0,16.0,1.5,0.0,81.0,179.0,3.0,771.0,0.0,3,Rendah_Kalori
FP024,"Ayam Goreng Kalasan,  Paha","Daging, Unggas",275,37.4,12.2,1.3,0.0,116.0,237.0,5.8,176.0,0.0,3,Rendah_Kalori
FP025,"Ayam Goreng  Kentucky, Dada","Daging, Unggas",298,34.2,16.8,0.1,0.0,90.0,284.0,5.5,741.0,0.0,3,Rendah_Kalori
FP026,"Ayam Goreng  Kentucky, Paha","Daging, Unggas",286,32.1,16.1,1.1,0.0,89.0,248.0,6.9,746.0,0.0,3,Rendah_Kalori
FP027,"Ayam Goreng  Kentucky,Sayap","Daging, Unggas",297,35.9,15.2,1.6,0.0,103.0,227.0,4.4,807.0,0.0,3,Rendah_Kalori
FP028,Ayam Goreng Mbok  Berek Dada,"Daging, Unggas",295,39.2,13.6,1.0,0.0,114.0,278.0,5.4,0.0,0.0,3,Rendah_Kalori
FP029,"Ayam Goreng  Pasundan, Dada","Daging, Unggas",246,37.9,9.0,0.7,0.0,90.0,260.0,7.5,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP030,"Ayam Goreng  Pasundan, Paha","Daging, Unggas",245,33.1,11.4,0.3,0.0,90.0,283.0,7.3,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP031,"Ayam Goreng Pioneer,  Dada","Daging, Unggas",295,37.4,14.7,0.6,0.0,108.0,236.0,6.8,0.0,0.0,3,Rendah_Kalori
FP032,"Ayam Goreng  Sukabumi, Dada","Daging, Unggas",244,36.7,9.2,1.0,0.0,81.0,154.0,6.1,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP033,"Ayam Goreng  Sukabumi, Paha","Daging, Unggas",283,35.7,14.3,0.5,0.0,68.0,106.0,5.4,0.0,0.0,3,Rendah_Kalori
FP034,"Ayam Taliwang,  Masakan","Daging, Unggas",264,18.2,20.1,2.7,0.0,94.0,164.0,2.0,507.0,0.0,2,Lemak_Tinggi
FP035,"Babi Hutan Masak Rica,  Masakan","Daging, Unggas",491,24.6,16.3,0.2,0.0,18.0,144.0,1.2,1415.0,0.0,3,Rendah_Kalori
FP036,Beef Burger,"Daging, Unggas",258,10.6,9.5,32.5,0.4,210.0,157.0,2.6,572.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP037,"Beef Teriyaki, Masakan","Daging, Unggas",151,8.6,3.1,22.3,0.3,142.0,62.0,2.3,377.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP038,"Beef Yakiniku,  Masakan","Daging, Unggas",132,9.8,1.1,20.7,0.3,302.0,67.0,2.0,409.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP039,Brongkos,"Daging, Unggas",141,15.3,3.3,12.6,1.0,87.0,97.0,5.1,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP040,"Bulgogi, Masakan","Daging, Unggas",72,11.4,4.9,1.4,1.7,214.0,86.0,2.5,509.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP041,"Chicken Teriyaki,  Masakan","Daging, Unggas",168,13.0,9.6,7.5,0.8,137.0,106.0,3.1,959.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP042,"Chikiniku, Masakan","Daging, Unggas",143,9.8,1.4,22.8,0.4,301.0,63.0,2.0,531.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP043,"Coto Mangkasara,  Kuda, Masakan","Daging, Unggas",96,6.8,5.9,3.8,0.0,11.0,106.0,2.3,96.0,0.0,3,Rendah_Kalori
FP044,"Coto Mangkasara,  Sapi, Masakan","Daging, Unggas",84,6.0,6.0,1.4,0.0,8.0,104.0,4.0,90.0,0.0,3,Rendah_Kalori
FP045,"Djibokum, Masakan","Daging, Unggas",248,10.0,2.3,40.9,0.1,116.0,110.0,2.8,401.0,0.0,1,Karbo_Kompleks
FP046,"Empal (Daging)  Goreng, Masakan","Daging, Unggas",248,36.2,6.9,10.1,0.0,131.0,235.0,6.4,848.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP047,Gulai Kambing,"Daging, Unggas",126,4.2,9.4,6.2,0.0,45.0,73.0,1.3,302.0,0.0,3,Rendah_Kalori
FP048,"Jangang Bintatoeng,  Masakan","Daging, Unggas",107,5.3,2.2,16.5,0.0,64.0,61.0,2.5,482.0,0.0,3,Rendah_Kalori
FP049,"Kalio Ayam, Masakan","Daging, Unggas",203,16.0,13.5,4.4,0.0,278.0,177.0,4.2,534.0,0.0,3,Rendah_Kalori
FP050,"Kalio Jeroan, Masakan","Daging, Unggas",163,16.5,9.0,4.1,0.0,102.0,268.0,7.1,570.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP051,"Kalio Kikil (Tunjang),  Masakan","Daging, Unggas",122,13.8,5.7,3.9,0.0,154.0,59.0,3.4,519.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP052,"Kalio Otak, Masakan","Daging, Unggas",157,8.1,8.8,11.4,0.0,212.0,69.0,3.3,604.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP053,"Lawar Babi, Masakan","Daging, Unggas",174,17.0,10.0,3.0,0.0,61.0,141.0,3.0,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP054,"Lawar Penyu, Masakan","Daging, Unggas",141,23.0,1.5,7.6,0.0,69.0,141.0,6.0,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP055,"Lawara Jangang,  Masakan","Daging, Unggas",159,5.0,10.9,10.1,0.0,57.0,107.0,1.5,400.0,0.0,3,Rendah_Kalori
FP056,"Naan Maran Sapi,  Masakan","Daging, Unggas",478,38.3,33.9,5.1,0.0,30.0,390.0,11.8,220.0,0.0,2,Lemak_Tinggi
FP057,"Nasu Likku, Masakan","Daging, Unggas",196,14.5,8.3,15.9,0.0,69.0,157.0,1.0,386.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP058,"Oramu Ninahu Ndawa  Olaho, Masakan","Daging, Unggas",117,13.7,5.0,4.3,0.0,964.0,804.0,2.0,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP059,"Paniki Masak Santan,  Masakan","Daging, Unggas",460,28.5,35.2,7.2,0.0,188.0,357.0,5.5,2002.0,0.0,2,Lemak_Tinggi
FP060,"Pelolah Manuk,  Masakan","Daging, Unggas",219,19.7,13.6,4.4,0.0,33.0,160.0,1.6,577.0,0.0,3,Rendah_Kalori
FP061,"Rawon, Masakan","Daging, Unggas",60,5.4,2.5,4.0,0.0,272.0,153.0,3.3,0.0,0.0,3,Rendah_Kalori
FP062,"Rendang Sapi,  Masakan","Daging, Unggas",193,22.6,7.9,7.8,0.0,474.0,211.0,14.9,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP063,"Rw, Anjing, Masakan","Daging, Unggas",198,24.6,10.7,0.9,0.0,1071.0,876.0,4.0,1604.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP064,"Sate, Penyu, Masakan","Daging, Unggas",179,22.5,3.5,13.3,0.0,187.0,238.0,14.4,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP065,"Sate Pusut, Masakan","Daging, Unggas",274,12.9,18.6,13.6,0.0,63.0,190.0,2.7,609.0,0.0,3,Rendah_Kalori
FP066,"Penyu, Serapah,  Masakan","Daging, Unggas",174,13.1,12.2,2.2,0.0,72.0,186.0,9.5,0.0,0.0,3,Rendah_Kalori
FP067,"Sie Reuboh, Masakan","Daging, Unggas",474,11.2,42.5,11.7,0.0,26.0,62.0,1.3,677.0,0.0,2,Lemak_Tinggi
FP068,"Sop Buntut, Masakan","Daging, Unggas",71,7.5,3.6,2.2,0.0,286.0,38.0,3.2,490.0,0.0,3,Rendah_Kalori
FP069,"Sop Daging Sapi,  Masakan","Daging, Unggas",49,5.8,0.5,5.3,0.0,158.0,48.0,2.2,391.0,0.0,3,Rendah_Kalori
FP070,"Sop Kaki Sapi,  Masakan","Daging, Unggas",68,9.0,1.9,3.7,0.0,302.0,15.0,2.2,435.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP071,"Sop Kambing,  Masakan","Daging, Unggas",34,5.5,0.8,1.1,0.0,145.0,37.0,1.6,348.0,0.0,3,Rendah_Kalori
FP072,"Sop Konro, Masakan","Daging, Unggas",71,7.4,2.6,4.5,0.0,17.0,60.0,4.6,184.0,0.0,3,Rendah_Kalori
FP073,"Sop Saudara, Masakan","Daging, Unggas",89,7.2,5.0,3.9,0.0,10.0,174.0,9.0,274.0,0.0,3,Rendah_Kalori
FP074,"Soto Bandung,  Masakan","Daging, Unggas",42,3.9,1.7,2.8,0.4,74.0,75.0,1.8,0.0,0.0,3,Rendah_Kalori
FP075,"Soto Banjar, Masakan","Daging, Unggas",110,2.9,9.5,3.2,0.0,28.0,28.0,0.3,36.0,0.0,3,Rendah_Kalori
FP076,"Soto Betawi, Masakan","Daging, Unggas",135,2.5,8.8,11.5,0.5,222.0,72.0,1.9,0.0,0.0,3,Rendah_Kalori
FP077,"Soto Jeroan, Masakan","Daging, Unggas",92,11.8,4.3,1.4,0.0,218.0,48.0,1.9,363.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP078,"Soto Kudus, Masakan","Daging, Unggas",38,2.6,2.3,1.8,0.2,237.0,67.0,1.7,0.0,0.0,3,Rendah_Kalori
FP079,"Soto Madura,  Masakan","Daging, Unggas",60,3.5,4.5,1.3,0.0,361.0,126.0,3.8,0.0,0.0,3,Rendah_Kalori
FP080,"Soto Padang, Masakan","Daging, Unggas",127,5.9,6.6,11.0,0.7,298.0,94.0,1.5,0.0,0.0,3,Rendah_Kalori
FP081,"Soto Pekalongan,  Masakan","Daging, Unggas",94,3.0,6.8,5.1,0.3,322.0,79.0,2.0,0.0,0.0,3,Rendah_Kalori
FP082,"Soto Pemalang,  Masakan","Daging, Unggas",75,3.6,5.2,3.5,0.0,170.0,80.0,2.1,0.0,0.0,3,Rendah_Kalori
FP083,"Soto Sukaraja,  Masakan","Daging, Unggas",80,3.2,3.5,9.0,0.3,347.0,77.0,2.3,0.0,0.0,3,Rendah_Kalori
FP084,"Soto Sulung, Masakan","Daging, Unggas",86,2.3,8.5,0.0,0.0,200.0,120.0,2.9,0.0,0.0,3,Rendah_Kalori
FP085,"Sukiyaki, Masakan","Daging, Unggas",75,5.6,0.4,12.2,0.2,109.0,59.0,0.5,426.0,0.0,3,Rendah_Kalori
FP086,"Tedong Pallu Basa,  Masakan","Daging, Unggas",83,10.4,3.4,2.8,0.0,10.0,139.0,2.6,397.0,0.0,0,Tinggi_Protein_Rendah_Lemak
FP087,"Tikus Rica, Masakan","Daging, Unggas",257,18.8,18.5,3.8,0.0,232.0,293.0,6.5,1724.0,0.0,3,Rendah_Kalori
FP088,"Tinoransa, Masakan","Daging, Unggas",516,17.7,49.5,0.0,0.0,698.0,648.0,3.5,1307.0,0.0,2,Lemak_Tinggi
GR001,"Belut, Segar","Ikan, Kerang, Udang",70,14.6,0.8,1.0,0.0,49.0,155.0,1.5,55.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR002,"Belut,Laut, Segar","Ikan, Kerang, Udang",93,12.8,1.5,6.1,0.0,60.0,199.0,3.0,33.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR003,"Cumi-Cumi, Segar","Ikan, Kerang, Udang",75,16.1,0.7,0.1,0.0,32.0,200.0,1.8,37.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR004,"Ikan Bader, Segar","Ikan, Kerang, Udang",193,19.0,13.0,0.0,0.0,48.0,150.0,0.4,118.0,0.0,3,Rendah_Kalori
GR005,"Ikan Balong, Segar","Ikan, Kerang, Udang",107,16.5,3.9,1.5,0.0,54.0,202.0,2.0,86.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR006,"Ikan Bambangan,  Segar","Ikan, Kerang, Udang",112,20.0,1.3,3.7,0.0,98.0,120.0,3.0,148.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR007,"Ikan Bandeng, Segar","Ikan, Kerang, Udang",123,20.0,4.8,0.0,0.0,20.0,150.0,2.0,67.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR008,"Ikan Banjar, Segar","Ikan, Kerang, Udang",111,19.4,0.9,4.8,0.0,68.0,278.0,7.3,99.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR009,"Ikan Baronang, Segar","Ikan, Kerang, Udang",78,14.5,0.6,3.7,0.0,26.0,521.0,3.8,26.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR010,"Ikan Batung, Segar","Ikan, Kerang, Udang",115,14.5,4.6,4.2,0.0,0.0,207.0,0.0,42.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR011,"Ikan Baung, Segar","Ikan, Kerang, Udang",123,15.1,5.5,3.3,0.0,5.0,146.0,1.3,32.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR012,"Ikan Bawal, Segar","Ikan, Kerang, Udang",91,19.0,1.7,0.0,0.0,20.0,150.0,2.0,129.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR013,"Ikan Belida, Segar","Ikan, Kerang, Udang",80,14.7,1.4,2.2,0.0,303.0,315.0,1.3,41.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR014,"Ikan Beunteur, Segar","Ikan, Kerang, Udang",109,17.0,4.0,0.0,0.0,500.0,500.0,1.0,109.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR015,"Ikan Biawan, Segar","Ikan, Kerang, Udang",90,14.9,2.5,2.1,0.0,125.0,265.0,1.0,35.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR016,"Ikan Bili, Segar","Ikan, Kerang, Udang",88,14.2,0.7,6.2,0.0,27.0,1760.0,1.5,217.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR017,"Ikan Bubara, Segar","Ikan, Kerang, Udang",100,14.7,2.4,4.9,0.0,90.0,90.0,0.4,390.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR018,"Ikan Bulan-Bulan,  Segar","Ikan, Kerang, Udang",134,25.5,1.3,5.0,0.0,29.0,29.0,0.5,197.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR019,"Ikan Cakalang, Segar","Ikan, Kerang, Udang",107,19.6,0.7,5.5,0.0,23.0,242.0,2.9,66.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR020,"Ikan Cakalang, Hati,  Segar","Ikan, Kerang, Udang",120,11.3,3.9,10.0,0.0,30.0,30.0,0.9,420.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR021,"Ikan Cakalang,  Jantung, Segar","Ikan, Kerang, Udang",116,11.2,1.2,10.2,0.0,10.0,40.0,3.4,360.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR022,"Ikan Cakalang, Perut,  Segar","Ikan, Kerang, Udang",86,10.2,1.1,8.7,0.0,20.0,110.0,2.1,230.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR023,"Ikan Daun, Segar","Ikan, Kerang, Udang",101,11.5,4.1,4.6,0.0,80.0,210.0,0.8,120.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR024,"Ikan Ekor Kuning,  Segar","Ikan, Kerang, Udang",108,22.3,1.2,2.1,0.0,30.0,220.0,0.5,50.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR025,"Ikan Gabus, Segar","Ikan, Kerang, Udang",80,16.2,0.5,2.6,0.0,170.0,139.0,0.1,65.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR026,"Ikan Heu, Segar","Ikan, Kerang, Udang",81,10.0,1.6,6.6,0.0,1910.0,990.0,2.1,240.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR027,"Ikan Hitam, Segar","Ikan, Kerang, Udang",101,10.3,3.7,6.7,0.0,50.0,140.0,0.4,70.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR028,"Ikan Hiu, Segar","Ikan, Kerang, Udang",57,10.7,0.3,2.2,0.0,75.0,206.0,2.0,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR029,"Ikan Kacangan, Segar","Ikan, Kerang, Udang",77,15.6,0.9,1.6,0.0,94.0,170.0,1.7,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR030,"Ikan Kakap, Segar","Ikan, Kerang, Udang",92,20.0,0.7,0.0,0.0,20.0,200.0,1.0,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR031,"Ikan Kakatua, Segar","Ikan, Kerang, Udang",82,11.4,1.2,6.4,0.0,20.0,160.0,0.4,90.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR032,"Ikan Kalaban, Segar","Ikan, Kerang, Udang",77,16.4,0.7,1.3,0.0,182.0,248.0,0.9,40.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR033,"Ikan Kamera (Kakap  Merah), Segar","Ikan, Kerang, Udang",86,19.7,0.8,0.0,0.0,50.0,170.0,0.3,90.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR034,"Ikan Kapar, Segar","Ikan, Kerang, Udang",132,17.0,6.7,0.8,0.0,151.0,272.0,1.2,78.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR035,"Ikan Kawalinya, Segar","Ikan, Kerang, Udang",110,12.6,4.2,5.4,0.0,80.0,300.0,1.5,340.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR036,"Ikan Keru-Keru, Segar","Ikan, Kerang, Udang",93,16.5,2.1,0.8,0.0,65.0,217.0,2.4,137.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR037,"Ikan Kima, Segar","Ikan, Kerang, Udang",70,10.8,0.7,5.2,0.0,53.0,72.0,2.0,342.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR038,"Ikan Lais, Segar","Ikan, Kerang, Udang",161,11.9,11.5,2.4,0.0,70.0,237.0,0.0,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR039,"Ikan Layang, Segar","Ikan, Kerang, Udang",109,22.0,1.7,0.0,0.0,50.0,150.0,2.0,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR040,"Ikan Layur, Segar","Ikan, Kerang, Udang",82,18.0,1.0,0.4,0.0,48.0,229.0,2.2,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR041,"Ikan Lehoma, Segar","Ikan, Kerang, Udang",90,20.4,0.9,0.0,0.0,88.0,270.0,0.7,56.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR042,"Ikan Lemuru, Segar","Ikan, Kerang, Udang",112,20.0,3.0,0.0,0.0,20.0,100.0,1.0,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR043,"Ikan Lidah, Segar","Ikan, Kerang, Udang",104,15.6,3.2,2.0,0.0,30.0,143.0,2.0,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR044,"Ikan Malalugis, Segar","Ikan, Kerang, Udang",99,20.6,1.4,0.9,0.0,164.0,330.0,0.5,76.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR045,"Ikan Mamar Merah,  Segar","Ikan, Kerang, Udang",115,15.3,4.0,4.4,0.0,60.0,190.0,1.6,120.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR046,"Ikan Mas, Segar","Ikan, Kerang, Udang",86,16.0,2.0,0.0,0.0,20.0,150.0,2.0,65.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR047,"Ikan Mayong, Segar","Ikan, Kerang, Udang",97,17.9,2.0,0.4,0.0,40.0,100.0,2.5,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR048,"Ikan Mujahir, Segar","Ikan, Kerang, Udang",89,18.7,1.0,0.0,0.0,96.0,209.0,1.5,51.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR049,"Ikan Nasu Metti, Segar","Ikan, Kerang, Udang",154,16.8,5.0,10.5,0.0,80.0,244.0,1.6,421.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR050,"Ikan Oci, Kembung,  Segar","Ikan, Kerang, Udang",125,21.3,3.4,2.2,0.0,136.0,69.0,0.8,214.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR051,"Ikan Paling, Segar","Ikan, Kerang, Udang",303,14.0,27.0,0.0,0.0,20.0,200.0,1.0,43.0,2.0,2,Lemak_Tinggi
GR052,"Ikan Papuyu/ Betok,  Segar","Ikan, Kerang, Udang",120,14.3,4.9,4.6,0.0,329.0,436.0,1.5,240.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR053,"Ikan Patin, Segar","Ikan, Kerang, Udang",132,17.0,6.6,1.1,0.0,31.0,173.0,1.6,77.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR054,"Ikan Pomo, Segar","Ikan, Kerang, Udang",147,22.5,5.2,2.6,0.0,80.0,230.0,1.3,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
GR055,"Ikan Puntin, Segar","Ikan, Kerang, Udang",76,14.4,1.1,2.2,0.0,28.0,166.0,0.0,0.0,0.0,0,Tinggi_Protein_Rendah_Lemak
